王二小🌟央卫QQ群197853033分享,#genre#
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线,http://tc-tct.douyucdn2.cn:80/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
NBA TV,https://stream1.freetv.fun/nba-tv-1.ctv
NBA TV,https://stream1.freetv.fun/nba-tv-4.ctv
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-3.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-4.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-24.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-19.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
山东体育,http://123.132.233.194:352/tsfile/live/1001_1.m3u8
安徽综艺,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
💫广东频道,#genre#
​广东影视,http://cdn.jdshipin.com:8880/gztv.php?id=yingshi
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
中天新聞台,http://222.128.55.152:9080/live/fc.m3u8
佛山公共,http://8.137.59.151:3000/guangdong/foshan.php?id=fsgg
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山综合,http://8.137.59.151:3000/guangdong/foshan.php?id=fszh
佛山顺德,http://8.137.59.151:3000/guangdong/foshan.php?id=fssd
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
台视新聞台,http://222.128.55.152:9080/live/ts.m3u8
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8
大湾区卫视,http://jp1.jdiptv.cc/live/nfws.m3u8?kdstime=
广东体育,http://222.128.55.152:9080/live/gdty.m3u8
广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
广东卫视,http://183.236.32.24:4433/hls/19/index.m3u8
广东影视,http://222.128.55.152:9080/live/gdys.m3u8
广东新闻,http://ali.hlspull.yximgs.com/live/stsyzlove22.flv
广东民生,http://222.128.55.152:9080/live/gdms.m3u8
广东法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东珠江,http://183.236.32.24:4433/hls/28/index.m3u8
广东珠江,http://222.128.55.152:9080/live/gdzj.m3u8
广东珠江,http://ali.hlspull.yximgs.com/live/stsyzlove123.flv
广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广州南国,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州法治,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=31e9eb294789e59e351fc1f0ab3178bc&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州生活,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=49c8041461997c7a97dbcc3c7fd11b4f&txTime=18d00acf487
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
河源综合,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
番禺电视,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
翡翠台,http://222.128.55.152:9080/live/gdfc.m3u8
重温经典,http://cdn3.132.us.kg/live/cwjd/stream.m3u8
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
韶关综合台,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
💫吉林频道,#genre#
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
辉南综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
通化综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
延边文化,http://live.ybtvyun.com/video/s10006-3b9a54a11148/index.m3u8
吉林影视,http://61.138.128.226:19901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
吉林教育,http://61.138.128.226:19901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
吉林市2套,http://61.138.128.226:19901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
吉林市3套,http://61.138.128.226:19901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
延边一套,https://live.ybtvyun.com/video/s10006-9ccd00054351/index.m3u8
延边二套,https://live.ybtvyun.com/video/s10006-1c8f0ebfee9f/index.m3u8
永吉综合,http://stream10.jlntv.cn/yongji/sd/live.m3u8
吉林乡村,http://36.129.204.117:9003//hls/23/index.m3u8
吉林教育,http://61.138.128.226:19901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
吉林桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
吉林生活,http://36.129.204.117:9003//hls/22/index.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
吉林舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
四平伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
四平梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
延边汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8
延边龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
扶余综合,http://stream6.jlntv.cn/fy/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
松原乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
榆树综合,http://stream11.jlntv.cn/yushuds/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
白城大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
白城镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
白山抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
辽源东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
辽源东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
通化辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
长春九台区,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
长春双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
长春德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
💫 辽宁频道,#genre#
丹东综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
北方导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
💫江苏频道,#genre#
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京科教,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
无锡教育,https://epg.pw/stream/aec6eb3f203182d8a840813fc1768a06366aed043198fbabc086b6971ea0a8b6.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
无锡都市,http://stream.thmz.com/wxtv3/sd/live.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
泰州1,http://stream1.mytaizhou.net/xwzh/playlist.m3u8
泰州2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
泰州3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
靖江新闻,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
💫新疆频道,#genre#
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
胡杨河新闻综合,http://klmysjtzb.rcsxzx.com/hls/qishi1.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
克拉玛依影视剧场,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
昌吉综合频道,http://play.xjbzrk.com/live/cjzh.m3u8
昌吉城市生活,http://play.xjbzrk.com:80/live/cjsh.m3u8
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711.flv
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44.flv
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
喀什综合,http://222.80.82.206:9300/hls/live/kstv1.m3u8
喀什二套,http://222.80.82.206:9300/hls/live/kstv2.m3u8
塔城一套,http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城二套,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
塔城三套,http://218.84.35.38:3000/m3u8/live/tctv-3/index.m3u8
布尔津汉语综合,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8
布尔津哈语综合,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
阜康新闻综合,http://120.69.17.15:50002/live/test1.m3u8
福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
兵团八师石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
兵团九师电视台,https://liveout.btzx.com.cn/3pyc0h/dbfvwu.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
💫浙江频道,#genre#
「浙江」苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
上虞文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed?
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed?
上虞综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed?
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed?
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
萧山新闻,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed?
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
