放源的星星,#genre#
深圳卫视,http://112.109.206.44:9999/udp/233.50.202.102:5140
浙江卫视,http://112.109.206.44:9999/udp/233.50.202.104:5140
东方卫视,http://112.109.206.44:9999/udp/233.50.202.105:5140
湖南卫视,http://112.109.206.44:9999/udp/233.50.202.106:5140
江苏卫视,http://112.109.206.44:9999/udp/233.50.202.107:5140
四川卫视,http://112.109.206.44:9999/udp/233.50.202.109:5140
山东卫视,http://112.109.206.44:9999/udp/233.50.202.108:5140
欢笑剧场,http://112.109.206.44:9999/udp/233.50.200.52:5140
BesTV-1,http://112.109.206.44:9999/udp/233.50.200.182:5140
BesTV-2,http://112.109.206.44:9999/udp/233.50.200.183:5140
BesTV-3,http://112.109.206.44:9999/udp/233.50.200.185:5140
卫视,#genre#
浙江卫视,http://112.109.206.44:9999/udp/233.50.201.100:5140
深圳卫视,http://112.109.206.44:9999/udp/233.50.201.101:5140
广东卫视,http://112.109.206.44:9999/udp/233.50.201.102:5140
湖南卫视,http://112.109.206.44:9999/udp/233.50.201.103:5140
天津卫视,http://112.109.206.44:9999/udp/233.50.201.104:5140
山东卫视,http://112.109.206.44:9999/udp/233.50.201.105:5140
江苏卫视,http://112.109.206.44:9999/udp/233.50.201.106:5140
北京卫视,http://112.109.206.44:9999/udp/233.50.201.107:5140
纪实科教,http://112.109.206.44:9999/udp/233.50.202.34:5140
四川卫视,http://112.109.206.44:9999/udp/233.50.201.139:5140
河北卫视,http://112.109.206.44:9999/udp/233.50.201.140:5140
辽宁卫视,http://112.109.206.44:9999/udp/233.50.201.141:5140
贵州卫视,http://112.109.206.44:9999/udp/233.50.201.142:5140
重庆卫视,http://112.109.206.44:9999/udp/233.50.201.143:5140
河南卫视,http://112.109.206.44:9999/udp/233.50.201.144:5140
江西卫视,http://112.109.206.44:9999/udp/233.50.201.145:5140
东南卫视,http://112.109.206.44:9999/udp/233.50.201.146:5140
安徽卫视,http://112.109.206.44:9999/udp/233.50.201.113:5140
湖北卫视,http://112.109.206.44:9999/udp/233.50.201.114:5140
黑龙江卫视,http://112.109.206.44:9999/udp/233.50.201.115:5140
东方卫视,http://112.109.206.44:9999/udp/233.50.201.125:5140
甘肃卫视,http://112.109.206.44:9999/udp/233.50.200.163:5140
海南卫视,http://112.109.206.44:9999/udp/233.50.200.165:5140
广西卫视,http://112.109.206.44:9999/udp/233.50.200.136:5140
云南卫视,http://112.109.206.44:9999/udp/233.50.200.115:5140
吉林卫视,http://112.109.206.44:9999/udp/233.50.200.164:5140
三沙卫视,http://112.109.206.44:9999/udp/233.50.200.175:5140
内蒙古卫视,http://112.109.206.44:9999/udp/233.50.201.148:5140
青海卫视,http://112.109.206.44:9999/udp/233.50.201.65:5140
西藏卫视,http://112.109.206.44:9999/udp/233.50.202.43:5140
陕西卫视,http://112.109.206.44:9999/udp/233.50.201.59:5140
兵团卫视,http://112.109.206.44:9999/udp/233.50.202.44:5140
山西卫视,http://112.109.206.44:9999/udp/233.50.201.51:5140
宁夏卫视,http://112.109.206.44:9999/udp/233.50.202.45:5140
新疆卫视,http://112.109.206.44:9999/udp/233.50.202.46:5140
中国教育1台,http://112.109.206.44:9999/udp/233.50.200.169:5140
中国教育4台,http://112.109.206.44:9999/udp/233.50.200.174:5140
凤凰中文,http://112.109.206.44:9999/udp/233.50.202.35:5140
凤凰资讯,http://112.109.206.44:9999/udp/233.50.202.36:5140
卡酷少儿,http://112.109.206.44:9999/udp/233.50.202.33:5140
金鹰卡通,http://112.109.206.44:9999/udp/233.50.201.73:5140
国际,#genre#
CGTN,http://112.109.206.44:9999/udp/233.50.201.126:5140
CGTN西语,http://112.109.206.44:9999/udp/233.50.201.36:5140
CGTN法语,http://112.109.206.44:9999/udp/233.50.201.37:5140
CGTN阿语,http://112.109.206.44:9999/udp/233.50.201.38:5140
CGTN俄语,http://112.109.206.44:9999/udp/233.50.201.39:5140
地方,#genre#
浙江钱江都市,http://112.109.206.44:9999/udp/233.50.201.132:5140
浙江经济生活,http://112.109.206.44:9999/udp/233.50.201.133:5140
浙江教科影视,http://112.109.206.44:9999/udp/233.50.201.134:5140
浙江民生休闲,http://112.109.206.44:9999/udp/233.50.201.136:5140
浙江公共新闻,http://112.109.206.44:9999/udp/233.50.201.137:5140
浙江少儿,http://112.109.206.44:9999/udp/233.50.201.138:5140
之江纪录,http://112.109.206.44:9999/udp/233.50.202.25:5140
杭州综合,http://112.109.206.44:9999/udp/233.50.201.173:5140
杭州西湖明珠,http://112.109.206.44:9999/udp/233.50.201.174:5140
杭州生活,http://112.109.206.44:9999/udp/233.50.201.175:5140
杭州影视,http://112.109.206.44:9999/udp/233.50.201.176:5140
杭州青少体育,http://112.109.206.44:9999/udp/233.50.201.177:5140
杭州导视,http://112.109.206.44:9999/udp/233.50.201.182:5140
临平新闻,http://112.109.206.44:9999/udp/233.50.202.32:5140
余杭新闻,http://112.109.206.44:9999/udp/233.50.201.159:5140
宁波TV1,http://112.109.206.44:9999/udp/233.50.201.168:5140
宁波TV2,http://112.109.206.44:9999/udp/233.50.201.178:5140
宁波TV3,http://112.109.206.44:9999/udp/233.50.201.179:5140
宁波TV4,http://112.109.206.44:9999/udp/233.50.201.180:5140
温州新闻综合,http://112.109.206.44:9999/udp/233.50.201.87:5140
绍兴新闻综合,http://112.109.206.44:9999/udp/233.50.201.156:5140
湖州新闻综合,http://112.109.206.44:9999/udp/233.50.201.158:5140
金华新闻,http://112.109.206.44:9999/udp/233.50.201.161:5140
丽水新闻综合,http://112.109.206.44:9999/udp/233.50.201.162:5140
嘉兴新闻综合,http://112.109.206.44:9999/udp/233.50.201.163:5140
桐乡新闻综合,http://112.109.206.44:9999/udp/233.50.201.169:5140
衢州新闻综合,http://112.109.206.44:9999/udp/233.50.202.11:5140
衢州公共,http://112.109.206.44:9999/udp/233.50.202.12:5140
付费,#genre#
欢笑剧场,http://112.109.206.44:9999/udp/233.50.201.189:5140
都市剧场,http://112.109.206.44:9999/udp/233.50.201.190:5140
法制天地,http://112.109.206.44:9999/udp/233.50.201.191:5140
动漫秀场,http://112.109.206.44:9999/udp/233.50.201.184:5140
游戏风云,http://112.109.206.44:9999/udp/233.50.201.183:5140
乐游,http://112.109.206.44:9999/udp/233.50.201.185:5140
金色学堂,http://112.109.206.44:9999/udp/233.50.201.186:5140
生活时尚,http://112.109.206.44:9999/udp/233.50.201.187:5140
茶频道,http://112.109.206.44:9999/udp/233.50.201.188:5140
快乐垂钓,http://112.109.206.44:9999/udp/233.50.201.109:5140
睛彩竞技,http://112.109.206.44:9999/udp/233.50.202.26:5140
睛彩篮球,http://112.109.206.44:9999/udp/233.50.202.27:5140
睛彩青少,http://112.109.206.44:9999/udp/233.50.202.28:5140
睛彩广场舞,http://112.109.206.44:9999/udp/233.50.202.29:5140
其他,#genre#
东方财经,http://112.109.206.44:9999/udp/233.50.200.177:5140
第一财经,http://112.109.206.44:9999/udp/233.50.200.125:5140
环球旅游,http://112.109.206.44:9999/udp/233.50.202.31:5140
广播,#genre#
浙江之声广播,http://112.109.206.44:9999/udp/233.50.201.79:5140
浙江新闻广播,http://112.109.206.44:9999/udp/233.50.201.80:5140
浙江经济广播,http://112.109.206.44:9999/udp/233.50.201.81:5140
浙江音乐调频,http://112.109.206.44:9999/udp/233.50.201.82:5140
浙江交通之声,http://112.109.206.44:9999/udp/233.50.201.83:5140
浙江旅游之声,http://112.109.206.44:9999/udp/233.50.201.84:5140
浙江城市之声,http://112.109.206.44:9999/udp/233.50.201.85:5140
浙江民生资讯广播,http://112.109.206.44:9999/udp/233.50.201.86:5140
央视频道,#genre#
CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
CCTV3,http://74.91.26.218:82/live/cctv3hd.m3u8
CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8
CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV10,http://74.91.26.218:82/live/cctv10hd.m3u8
CCTV11,http://74.91.26.218:82/live/cctv11hd.m3u8
CCTV12,http://74.91.26.218:82/live/cctv12hd.m3u8
CCTV13,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV14,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV16,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV17,http://74.91.26.218:82/live/cctv17hd.m3u8
卫视频道,#genre#
北京卫视,http://43.156.8.127:5050/ysp?id=2024052703&pid=600002309&q=fhd
江苏卫视,http://43.156.8.127:5050/ysp?id=2024171103&pid=600002521&q=fhd
东方卫视,http://43.156.8.127:5050/ysp?id=2024054503&pid=600002483&q=fhd
浙江卫视,http://43.156.8.127:5050/ysp?id=2024054703&pid=600002520&q=fhd
湖南卫视,http://43.156.8.127:5050/ysp?id=2024054803&pid=600002475&q=fhd
湖北卫视,http://43.156.8.127:5050/ysp?id=2024171203&pid=600002508&q=fhd
广东卫视,http://43.156.8.127:5050/ysp?id=2024060903&pid=600002485&q=fhd
广西卫视,http://43.156.8.127:5050/ysp?id=2024060703&pid=600002509&q=fhd
海南卫视,http://43.156.8.127:5050/ysp?id=2024055603&pid=600002506&q=fhd
重庆卫视,http://43.156.8.127:5050/ysp?id=2024061103&pid=600002531&q=fhd
深圳卫视,http://43.156.8.127:5050/ysp?id=2024061303&pid=600002481&q=fhd
四川卫视,http://43.156.8.127:5050/ysp?id=2024061403&pid=600002516&q=fhd
福建卫视,http://43.156.8.127:5050/ysp?id=2024061503&pid=600002484&q=fhd
贵州卫视,http://43.156.8.127:5050/ysp?id=2024061603&pid=600002490&q=fhd
江西卫视,http://43.156.8.127:5050/ysp?id=2024061703&pid=600002503&q=fhd
辽宁卫视,http://43.156.8.127:5050/ysp?id=2024171303&pid=600002505&q=fhd
安徽卫视,http://43.156.8.127:5050/ysp?id=2024171403&pid=600002532&q=fhd
河北卫视,http://43.156.8.127:5050/ysp?id=2024171503&pid=600002493&q=fhd
天津卫视,http://43.156.8.127:5050/ysp?id=2019927003&pid=600152137&q=fhd
吉林卫视,http://43.156.8.127:5050/ysp?id=2025561503&pid=600190405&q=fhd
宁夏卫视,http://43.156.8.127:5050/ysp?id=2025608503&pid=600190737&q=fhd
内蒙古卫视,http://43.156.8.127:5050/ysp?id=2025561203&pid=600190401&q=fhd
云南卫视,http://43.156.8.127:5050/ysp?id=2025561303&pid=600190402&q=fhd
山西卫视,http://43.156.8.127:5050/ysp?id=2025560803&pid=600190407&q=fhd
青海卫视,http://43.156.8.127:5050/ysp?id=2025559103&pid=600190406&q=fhd
西藏卫视,http://43.156.8.127:5050/ysp?id=2025558003&pid=600190403&q=fhd
新疆卫视,http://43.156.8.127:5050/ysp?id=2019927403&pid=600152138&q=fhd
数字频道,#genre#
CCTV卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
CCTV央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
CCTV第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
CCTV风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CCTV风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
CCTV电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
CCTB高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CCTV央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
CETV2,http://lihetl.com:9527/rtp/232.0.0.98:8612
CETV2,http://zcgd.sqitv.com:85/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://lihetl.com:9527/rtp/232.0.0.175:9354
CETV4,http://yuwentao114.x3322.net:4022/udp/239.252.219.169:5140
CETV4,http://tonyk.56301232.xyz:3477/rtp/239.37.1.32:5540
CETV4,http://zmgd.zyrnet.com:8888/hls/70/index.m3u8
重温经典,http://69.30.246.194/live/cwjd.m3u8
重温经典,http://8.138.7.223/tv/cwjd.php
cgtn,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
cgtn,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8
cgtn,https://english-livebkali.cgtn.com/live/encgtn_1.m3u8
cgtn探索,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
cgtn探索,http://english-livebkali.cgtn.com/live/doccgtn_0.m3u8
cgtn探索,http://english-livebkali.cgtn.com/live/doccgtn_1.m3u8
cgtn西班牙,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
cgtn西班牙,http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
cgtn阿拉伯,http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
cgtn俄罗斯,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
本地频道,#genre#
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
河北经济,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=1893427200&k=ad907331c90d847d7e7ae51764d8a09a
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=1893427200&k=f07ae1d5be12d118d136be90e032bfce
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=1893427200&k=49867ab5d80a7564abaf8ee18868992f
河北影视,http://tv.pull.hebtv.com/jishi/yingshijupindao.m3u8?t=1893427200&k=2bbbb53c494c02c044ed8805c541df4e
河北少儿,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=1893427200&k=d4a455b288ebbc0f53903f4750372b0f
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=1893427200&k=0b0e2c7cf0820ad8b22ae063511c4104
三佳购物,http://tv.pull.hebtv.com/jishi/sanjiagouwu.m3u8?t=1893427200&k=6bd4aeba4f185e4918a1408e970f4064
邯郸,http://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
邯郸2,http://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸3,http://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
衡水2,http://hls.hsrtv.cn/live/hshstv2.m3u8
深州,http://hbsz.chinashadt.com:2036/live/stream:sztv.stream_360p/playlist.m3u8
枣强,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
邢台,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台2,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
张家口,https://nlive.zjkgdcs.com:8572/live/xwzhpd.m3u8
张家口2,https://nlive.zjkgdcs.com:8572/live/zjktv2.m3u8
南和,https://jwcdnqx.hebyun.com.cn/live/NHTV1/1500k/tzwj_video.m3u8
南和2,https://jwcdnqx.hebyun.com.cn/live/NHTV2/1500k/tzwj_video.m3u8
丰宁,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
隆化,https://jwcdnqx.hebyun.com.cn/live/lhtv/1500k/tzwj_video.m3u8
平泉,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉2,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
兴隆,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
音乐频道,#genre#
或者累|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/07/10/BMjAyMzA4MDcxMDQxMjFfMzM5Njk4MTMyNl8xMDk4ODA1NjIyMDJfMF8z_b_Bac7f15b8e8955af7e55d787a8bfb9ee3.mp4
☆好想抱着你|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/07/31/15/BMjAyMzA3MzExNTE0NDBfMzM5Njk4MTMyNl8xMDkzMzMzMzIxNzZfMF8z_b_B1948380dbccf0f753597da137aca876b.mp4
☆我会等|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/07/17/14/BMjAyMzA3MTcxNDQ1NDFfMzM5Njk4MTMyNl8xMDgxODA4NDc3MzNfMF8z_b_B7f4075f5eff6f93be66b51bc90ad5dbd.mp4
☆吻得太逼真|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/07/15/08/BMjAyMzA3MTUwODEyMzZfMzM5Njk4MTMyNl8xMDc5ODY1ODQxNzRfMF8z_b_B286fe2d65fc56fdba2a862490d343100.mp4
☆忘川彼岸|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/07/12/20/BMjAyMzA3MTIyMDEyNTlfMzM5Njk4MTMyNl8xMDc3OTI5ODAyMDVfMF8z_b_Ba7edcee8d69c709d5e6eccdb5333d13b.mp4
☆晚风心里吹|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/07/10/14/BMjAyMzA3MTAxNDE5MTdfMzM5Njk4MTMyNl8xMDc2MDM1MDcwMjhfMF8z_b_B2c9fa52d46ef9499c4682907e8328111.mp4
☆天若有情|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/07/08/21/BMjAyMzA3MDgyMTAyNTJfMzM5Njk4MTMyNl8xMDc0NjkwMDY4OThfMF8z_b_B0ea89c9392bf09bfff4afd532dc8cca9.mp4
☆她会魔法吧|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/07/05/14/BMjAyMzA3MDUxNDI4MDNfMzM5Njk4MTMyNl8xMDcxOTQ0MDAzMTZfMF8z_b_Ba25f91cfecba0a4a29040d64165ff029.mp4
☆如愿|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/06/29/10/BMjAyMzA2MjkxMDAxNDNfMzM5Njk4MTMyNl8xMDY2ODcwODY0NzRfMF8z_b_Bb3a3c0fc1723f611bbb6a13b1af7b7ce.mp4
☆木偶戏|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/06/17/08/BMjAyMzA2MTcwODMxMDBfMzM5Njk4MTMyNl8xMDU3MDgyMTY4MjJfMF8z_b_Bf4b1d406c2bee6427993f91507e04c34.mp4
☆剑魂|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/06/07/09/BMjAyMzA2MDcwOTU2NTVfMzM5Njk4MTMyNl8xMDQ5NDE1MDMyMThfMF8z_b_Bd10d62f3146f28f2a2fe7876fac0b996.mp4
☆桃花诺|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/05/30/11/BMjAyMzA1MzAxMTE4MjFfMzM5Njk4MTMyNl8xMDQzMTcwNjA3NTZfMF8z_b_B18f7259c70b0cca9b64e2085b98cdfae.mp4
☆作酒|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/05/12/14/BMjAyMzA1MTIxNDI0MDZfMzM5Njk4MTMyNl8xMDI4NTExODIzMjRfMF8z_b_Bb991494a13c1280bda5a8d70459f3f52.mp4
☆下个路口见|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/26/15/BMjAyMzA4MjYxNTA2MDlfMzUwMDUzNzE1MV8xMTE0MzY4MTczMjBfMl8z_b_Badf90ff56c226b46d0427e6024b748bc.mp4
☆我在广州等你|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/10/14/15/BMjAyMzEwMTQxNTMzMzNfMzUwMDUzNzE1MV8xMTQ5Njc2NTY1NDhfMl8z_b_Bb09edbc5c475de303114646ba69364b6.mp4
☆不再联系|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/09/21/01/BMjAyMzA5MjEwMTE0MDdfMzUwMDUzNzE1MV8xMTMyMjAzNjY1ODFfMl8z_b_Ba4613de9652b2d3e146dec96ffce2186.mp4
☆斑马斑马|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/09/19/17/BMjAyMzA5MTkxNzM5MzBfMzUwMDUzNzE1MV8xMTMxMzEwOTM4ODdfMl8z_bF_B9698132f742dabc0a3206bb7268e6965.mp4
☆卜卦|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/09/14/BMjAyMzA4MDkxNDUzMjRfMzUwMDUzNzE1MV8xMTAwNjE1NTk3ODhfMl8z_b_Bc2b167ee144cd617ded961fccf210da8.mp4
☆一笑江湖|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/09/05/BMjAyMzA4MDkwNTI0MzNfMzUwMDUzNzE1MV8xMTAwMzA3NTg1MzdfMl8z_b_Badd45f992854ef4d55cd8f5cebfd884f.mp4
☆爱不得忘不得|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/08/21/BMjAyMzA4MDgyMTM0MDlfMzUwMDUzNzE1MV8xMTAwMTMxMDk1MzVfMl8z_b_B70f84eb4b2877fb6d0720502f6d4083c.mp4
☆难忘|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/08/14/BMjAyMzA4MDgxNDQwMTlfMzUwMDUzNzE1MV8xMDk5Nzg4MDkxNjFfMl8z_b_Bc948bd6dca1d18ddd0e8296fb62ce505.mp4
☆虞美人|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/08/03/BMjAyMzA4MDgwMzQxMTNfMzUwMDUzNzE1MV8xMDk5NDY0MTcyNTRfMl8z_b_B99546b5762d9a666d4aa4023cb3de0a9.mp4
☆人生何处不相逢|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/07/13/BMjAyMzA4MDcxMzQ2MzhfMzUwMDUzNzE1MV8xMDk4OTMzMTQyMTVfMl8z_b_B261a6bd298f6cebe0b183c617648f862.mp4
☆我曾用心爱着你|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/06/22/BMjAyMzA4MDYyMjU0MjZfMzUwMDUzNzE1MV8xMDk4NTcwMDA2MDRfMl8z_b_Bd636c0f3be6c541734ed6ddc3f671389.mp4
☆忘了|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/06/14/BMjAyMzA4MDYxNDI3MDZfMzUwMDUzNzE1MV8xMDk4MTUxNzQ1NDdfMl8z_b_B60a3cb08802def668224fadda9b53048.mp4
☆西域美女|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/06/00/BMjAyMzA4MDYwMDEzNDNfMzUwMDUzNzE1MV8xMDk3Nzk2MTc3MjdfMF8z_b_B43fd4402082771c1019e61b948ae5d60.mp4
☆越南神曲|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/05/05/BMjAyMzA4MDUwNTQ5MjJfMzUwMDUzNzE1MV8xMDk3MDM5ODM3ODdfMF8z_b_B7172bf63ab1ba23cd273233ae6307339.mp4
☆错位时空|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/04/23/BMjAyMzA4MDQyMzI5NTZfMzUwMDUzNzE1MV8xMDk2OTU4NTgwMThfMF8z_b_Bb1a434a56d3e9f0f807f49b17c890b15.mp4
☆可不可以|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/04/13/BMjAyMzA4MDQxMzI1MjBfMzUwMDUzNzE1MV8xMDk2NDg5MzgzOTFfMl8z_b_B88b843adc19fefc005190462c73b8a48.mp4
☆女孩|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/04/04/BMjAyMzA4MDQwNDE4MjdfMzUwMDUzNzE1MV8xMDk2MjMzNDYwNTdfMl8z_b_B8e6ab320b1d831bbc8a3bff3a38b848d.mp4
☆真的爱你|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/03/17/BMjAyMzA4MDMxNzU3NTRfMzUwMDUzNzE1MV8xMDk1ODg0OTM5ODRfMl8z_b_B9cd96b94554cd360f2edf7e6afa70d89.mp4
☆嘉宾|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/03/01/BMjAyMzA4MDMwMTA4NTJfMzUwMDUzNzE1MV8xMDk1NDExMDQ4NzdfMl8z_b_B88c7e9dfecd64f9bc7d28c3386a93455.mp4
☆若把你|飞扬直播,https://alimov2.a.kwimgs.com/upic/2023/08/02/18/BMjAyMzA4MDIxODE0MjVfMzUwMDUzNzE1MV8xMDk1MTAyNDQ5OTZfMl8z_b_Be41cdadf201349e1beb56be90e7e438c.mp4
☆你的样子|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/02/02/BMjAyMzA4MDIwMjM1MDVfMzUwMDUzNzE1MV8xMDk0NjI4NTI5NDhfMl8z_b_B180ec84c183f378933a11512d162f1c4.mp4
☆合适|飞扬直播,https://txmov2.a.kwimgs.com/upic/2023/08/01/19/BMjAyMzA4MDExOTE5MjZfMzUwMDUzNzE1MV8xMDk0MzQ5MTk4MjNfMl8z_b_B79a9ae8885ed7396e105166ff2a7a4d2.mp4
