🎵1月28测试有效,#genre#
猫叔说电影,http://124.248.69.76:26781/douyu/9820039
电影小班长,http://124.248.69.76:26781/douyu/549693
小青放映社,http://124.248.69.76:26781/douyu/9314689
山里记,http://124.248.69.76:26781/douyu/9410236
勇敢的荒野人,http://124.248.69.76:26781/douyu/9618038
制造show,http://124.248.69.76:26781/douyu/9550226
17号说动漫,http://124.248.69.76:26781/douyu/9822277
CmoStar,http://124.248.69.76:26781/douyu/10282256
荒野动物园,http://124.248.69.76:26781/douyu/9663833
飞行员欧文讲故事,http://124.248.69.76:26781/douyu/9678790
猪肉熟了,http://124.248.69.76:26781/douyu/296836
莫扎金,http://124.248.69.76:26781/douyu/9272077
蓝光乐队,http://124.248.69.76:26781/douyu/9572351
蓝星人一ET,http://124.248.69.76:26781/douyu/9431727
懂懂1234,http://124.248.69.76:26781/douyu/8729614
三代鹿人v,http://124.248.69.76:26781/douyu/9629717
鸡哥聊电影,http://124.248.69.76:26781/douyu/5067952
石头老纪,http://124.248.69.76:26781/douyu/9047060
阿松撩剧,http://124.248.69.76:26781/douyu/8880843
腹黑电影,http://124.248.69.76:26781/douyu/8867878
画渣花小烙,http://124.248.69.76:26781/douyu/9072066
Fatal飞雪,http://124.248.69.76:26781/douyu/8813596
DS女老诗,http://124.248.69.76:26781/douyu/563536
锦书致南辞阿,http://124.248.69.76:26781/douyu/2894528
28岁电影,http://124.248.69.76:26781/douyu/8884164
雪輝TnT,http://124.248.69.76:26781/douyu/8936207
龙馍馍UP,http://124.248.69.76:26781/douyu/1717648
小乔讲电影,http://124.248.69.76:26781/douyu/8413908
阿坤在努力,http://124.248.69.76:26781/douyu/9407329
3秒爱上学习V,http://124.248.69.76:26781/douyu/9541736
天才霸总的狐崽崽,http://124.248.69.76:26781/douyu/10394922
哈利影视,http://124.248.69.76:26781/douyu/8475821
喜剧电影笑不停,http://124.248.69.76:26781/douyu/10298856
伯乐说电影V,http://124.248.69.76:26781/douyu/9386057
阿轩速看,http://124.248.69.76:26781/douyu/9542676
话龙电竞,http://124.248.69.76:26781/douyu/9957571
秀才侃娱乐,http://124.248.69.76:26781/douyu/9382873
荒野建筑指南,http://124.248.69.76:26781/douyu/10226974
暴走兄弟v,http://124.248.69.76:26781/douyu/9350960
鸡腿子软糖,http://124.248.69.76:26781/douyu/8695854
阿依图娜,http://124.248.69.76:26781/douyu/9047046
据说放映室,http://124.248.69.76:26781/douyu/8837964
苏八拉西吐槽屋,http://124.248.69.76:26781/douyu/97643
趣评测李杰灵,http://124.248.69.76:26781/douyu/751316
耗子像个战神,http://124.248.69.76:26781/douyu/1557288
灯泡兄弟影游谈,http://124.248.69.76:26781/douyu/1690081
名曰老饕,http://124.248.69.76:26781/douyu/1732550
KUMA轻松熊博士,http://124.248.69.76:26781/douyu/2282604
淮秀帮官方,http://124.248.69.76:26781/douyu/2519745
同行渔猎笔记,http://124.248.69.76:26781/douyu/2718202
超wu的大白兔,http://124.248.69.76:26781/douyu/2925299
理娱打挺疼,http://124.248.69.76:26781/douyu/2925563
冰糖葫芦没放盐V,http://124.248.69.76:26781/douyu/3505453
AK萌虎,http://124.248.69.76:26781/douyu/4049310
亮亮也是酿酿,http://124.248.69.76:26781/douyu/4340136
弹吉他的Miumiu,http://124.248.69.76:26781/douyu/4564166
RNDxc,http://124.248.69.76:26781/douyu/4585643
我是YOLO啊,http://124.248.69.76:26781/douyu/5077166
亚巴拉辛巴V,http://124.248.69.76:26781/douyu/5179152
压力洋哥,http://124.248.69.76:26781/douyu/5297259
驴哥说电影,http://124.248.69.76:26781/douyu/5376478
酋知鱼,http://124.248.69.76:26781/douyu/5408225
涛浪浪电影,http://124.248.69.76:26781/douyu/5424258
超人正能量,http://124.248.69.76:26781/douyu/5961006
杨山羊goat,http://124.248.69.76:26781/douyu/6300365
甜粉粉的旅人呀,http://124.248.69.76:26781/douyu/7335280
西施撩电影,http://124.248.69.76:26781/douyu/7532080
乐儿丶Ler,http://124.248.69.76:26781/douyu/8221699
無才先生,http://124.248.69.76:26781/douyu/8317571
热星音乐菌,http://124.248.69.76:26781/douyu/8405922
星空茶茶,http://124.248.69.76:26781/douyu/8635497
励志少年派,http://124.248.69.76:26781/douyu/8700367
维立方电影,http://124.248.69.76:26781/douyu/8706393
目及WATCHER,http://124.248.69.76:26781/douyu/8712204
猫眼电影,http://124.248.69.76:26781/douyu/8726221
shhher,http://124.248.69.76:26781/douyu/8733680
epcdiy,http://124.248.69.76:26781/douyu/8759268
少年看电影,http://124.248.69.76:26781/douyu/8762120
粤男有话儿,http://124.248.69.76:26781/douyu/8764282
大胡子魏,http://124.248.69.76:26781/douyu/8792763
橘癫疯Oswald,http://124.248.69.76:26781/douyu/8793544
打工战士SWEET,http://124.248.69.76:26781/douyu/8795660
新视角解说,http://124.248.69.76:26781/douyu/8813254
鐵牛杰哥,http://124.248.69.76:26781/douyu/8815425
八月看大片,http://124.248.69.76:26781/douyu/8816671
几号房间,http://124.248.69.76:26781/douyu/8829425
SAO东西又再说SAO话,http://124.248.69.76:26781/douyu/8833450
神迹小霸霸,http://124.248.69.76:26781/douyu/8837963
皮皮动漫星球,http://124.248.69.76:26781/douyu/8841920
怠惰守夜,http://124.248.69.76:26781/douyu/8842108
起来啦小躺,http://124.248.69.76:26781/douyu/8849047
py86阿,http://124.248.69.76:26781/douyu/8849954
油兔不二字幕组,http://124.248.69.76:26781/douyu/8850453
逍遥自在白辰皓,http://124.248.69.76:26781/douyu/8859276
不会骑马的健身少年,http://124.248.69.76:26781/douyu/8862198
颜雪落落落,http://124.248.69.76:26781/douyu/8864291
野灿baka,http://124.248.69.76:26781/douyu/8867233
我是一只粽子啊啊,http://124.248.69.76:26781/douyu/8867276
YIKa777,http://124.248.69.76:26781/douyu/8868213
学徒郭昱麟,http://124.248.69.76:26781/douyu/8871095
豆客解说,http://124.248.69.76:26781/douyu/8883122
月影Yueing212,http://124.248.69.76:26781/douyu/8885525
某声悠,http://124.248.69.76:26781/douyu/8896100
托尔兹桃花剑,http://124.248.69.76:26781/douyu/8896743
你顶亲亲的前女友,http://124.248.69.76:26781/douyu/8896746
竹内亮导演,http://124.248.69.76:26781/douyu/8933612
小手枪Newhandgun,http://124.248.69.76:26781/douyu/8943060
KBShinya,http://124.248.69.76:26781/douyu/8970851
狂阿弥爷,http://124.248.69.76:26781/douyu/8975282
哲忆丶,http://124.248.69.76:26781/douyu/8977251
总之看电影,http://124.248.69.76:26781/douyu/8978669
卡密密尼,http://124.248.69.76:26781/douyu/9013989
小馒头叫包几,http://124.248.69.76:26781/douyu/9028721
快乐的小波子,http://124.248.69.76:26781/douyu/9039399
三斤呦,http://124.248.69.76:26781/douyu/9047933
十里说,http://124.248.69.76:26781/douyu/9064711
CF柒年,http://124.248.69.76:26781/douyu/9087887
三个老爸实验室,http://124.248.69.76:26781/douyu/9090487
徳彪的奇妙冒险,http://124.248.69.76:26781/douyu/9145648
德井鱼,http://124.248.69.76:26781/douyu/9184833
山下智博official,http://124.248.69.76:26781/douyu/9186596
迷影至下Filmlast,http://124.248.69.76:26781/douyu/9187596
大汁猪,http://124.248.69.76:26781/douyu/9191071
程情寫意,http://124.248.69.76:26781/douyu/9191358
MJ小林大人嗷,http://124.248.69.76:26781/douyu/9204381
隐紫大人不会吐槽,http://124.248.69.76:26781/douyu/9207457
八幡老师1,http://124.248.69.76:26781/douyu/9272043
Melo的健身课堂,http://124.248.69.76:26781/douyu/9306609
汪哥说电影,http://124.248.69.76:26781/douyu/9312685
俄罗斯女孩安娜,http://124.248.69.76:26781/douyu/9314604
电影七十二变,http://124.248.69.76:26781/douyu/9323164
麦绿素dustdream,http://124.248.69.76:26781/douyu/9336437
撩电影8,http://124.248.69.76:26781/douyu/9351043
朔涵君,http://124.248.69.76:26781/douyu/9354201
莱纳电影,http://124.248.69.76:26781/douyu/9356937
鸡蛋高V,http://124.248.69.76:26781/douyu/9367188
小丽说电影,http://124.248.69.76:26781/douyu/9368016
伦帝电影说,http://124.248.69.76:26781/douyu/9368091
女王泡面V,http://124.248.69.76:26781/douyu/9369937
神之传说sh,http://124.248.69.76:26781/douyu/9370168
吃鸡小表弟,http://124.248.69.76:26781/douyu/9370197
瑟克斯潘克斯,http://124.248.69.76:26781/douyu/9370434
辰哥说电影,http://124.248.69.76:26781/douyu/9371407
可乐撩电影,http://124.248.69.76:26781/douyu/9371552
半藏同学,http://124.248.69.76:26781/douyu/9372627
吃草莓的果子狸V,http://124.248.69.76:26781/douyu/9382395
梦夫人啊,http://124.248.69.76:26781/douyu/9384527
一颗咕咕星,http://124.248.69.76:26781/douyu/9388557
粽子酱v,http://124.248.69.76:26781/douyu/9390685
JG影视解说,http://124.248.69.76:26781/douyu/9391277
威生天霖579,http://124.248.69.76:26781/douyu/9393403
九冢嵬,http://124.248.69.76:26781/douyu/9393501
锅盖哒,http://124.248.69.76:26781/douyu/9398828
5毒士,http://124.248.69.76:26781/douyu/9406600
妈见打ovo,http://124.248.69.76:26781/douyu/9413151
是小x同学呀,http://124.248.69.76:26781/douyu/9415020
齐木楠雄的哦呼v,http://124.248.69.76:26781/douyu/9415755
孙毛毛Suny,http://124.248.69.76:26781/douyu/9424103
电视这个圈儿,http://124.248.69.76:26781/douyu/9425669
晓晓说电影,http://124.248.69.76:26781/douyu/9430717
龙大人不喷火zZ,http://124.248.69.76:26781/douyu/9437298
女神撩电影,http://124.248.69.76:26781/douyu/9439594
BuriedAlien的号,http://124.248.69.76:26781/douyu/9440728
永无叙V,http://124.248.69.76:26781/douyu/9442980
动物启示录,http://124.248.69.76:26781/douyu/9443129
影子叔V,http://124.248.69.76:26781/douyu/9446338
科技PRO,http://124.248.69.76:26781/douyu/9446511
是忆昔啊,http://124.248.69.76:26781/douyu/9455518
11No巴蒂11,http://124.248.69.76:26781/douyu/9455937
Ido漫说,http://124.248.69.76:26781/douyu/9456379
小黑豹子啊,http://124.248.69.76:26781/douyu/9458184
SKYE魏,http://124.248.69.76:26781/douyu/9460834
婧公子,http://124.248.69.76:26781/douyu/9464182
小鹏漫剪,http://124.248.69.76:26781/douyu/9476810
酒痴东梦a,http://124.248.69.76:26781/douyu/9477805
龙又z,http://124.248.69.76:26781/douyu/9477915
W总动员,http://124.248.69.76:26781/douyu/9480767
Ethan清醒思考,http://124.248.69.76:26781/douyu/9481151
齐司礼,http://124.248.69.76:26781/douyu/9481340
预言家Alice,http://124.248.69.76:26781/douyu/9483772
mzx阿哲,http://124.248.69.76:26781/douyu/9483965
千代语默,http://124.248.69.76:26781/douyu/9484187
我是阿树酱,http://124.248.69.76:26781/douyu/9486020
迷剧阿菁,http://124.248.69.76:26781/douyu/9486024
乡村水龙,http://124.248.69.76:26781/douyu/9486905
心叽酱,http://124.248.69.76:26781/douyu/9488056
MK青凌,http://124.248.69.76:26781/douyu/9488836
刘也变z,http://124.248.69.76:26781/douyu/9489079
华白雨,http://124.248.69.76:26781/douyu/9495454
爱讲神话的小志,http://124.248.69.76:26781/douyu/9495613
一条正弦sin,http://124.248.69.76:26781/douyu/9497985
外卖仙人成天,http://124.248.69.76:26781/douyu/9498506
我的超能力女友,http://124.248.69.76:26781/douyu/9501159
小林家的意大利炮,http://124.248.69.76:26781/douyu/9501444
大河庄一世繁华,http://124.248.69.76:26781/douyu/9501548
LCPD拉登,http://124.248.69.76:26781/douyu/9503015
周墨看电影,http://124.248.69.76:26781/douyu/9505584
育碧先生v,http://124.248.69.76:26781/douyu/9505962
纸鸢SomniumV,http://124.248.69.76:26781/douyu/9506782
Devil青酱,http://124.248.69.76:26781/douyu/9510544
大兵动画,http://124.248.69.76:26781/douyu/9516137
猫总白一航,http://124.248.69.76:26781/douyu/9517105
御前狼王顾云川,http://124.248.69.76:26781/douyu/9517289
Nino学长,http://124.248.69.76:26781/douyu/9525473
羽羊朩夂一,http://124.248.69.76:26781/douyu/9533226
潇湘公子L,http://124.248.69.76:26781/douyu/9535657
笑点组长,http://124.248.69.76:26781/douyu/9535757
名人物语DY,http://124.248.69.76:26781/douyu/9539063
是真的林虎LinHu,http://124.248.69.76:26781/douyu/9540113
中二的枫哲酱,http://124.248.69.76:26781/douyu/9541849
露爷说漫,http://124.248.69.76:26781/douyu/9542830
秦看番,http://124.248.69.76:26781/douyu/9542832
洛飕飕,http://124.248.69.76:26781/douyu/9543361
纆緣老给给,http://124.248.69.76:26781/douyu/9543413
鎏酸v,http://124.248.69.76:26781/douyu/9546016
夏日幻听MCE,http://124.248.69.76:26781/douyu/9546437
三新动漫,http://124.248.69.76:26781/douyu/9548279
萨摩耶王小羊,http://124.248.69.76:26781/douyu/9559063
黑衣陌秦mq,http://124.248.69.76:26781/douyu/9559308
咆哮丶土拨鼠,http://124.248.69.76:26781/douyu/9564230
sekai的光子,http://124.248.69.76:26781/douyu/9564766
戏晶SHOW,http://124.248.69.76:26781/douyu/9565130
本主儿,http://124.248.69.76:26781/douyu/9565677
TFBOYS饭团,http://124.248.69.76:26781/douyu/9565765
上来先丢大v,http://124.248.69.76:26781/douyu/9566154
WANJINNY,http://124.248.69.76:26781/douyu/9567755
桃红梨白专栏,http://124.248.69.76:26781/douyu/9568196
是chshh,http://124.248.69.76:26781/douyu/9570579
天堂电影1895,http://124.248.69.76:26781/douyu/9573592
臧老师好,http://124.248.69.76:26781/douyu/9576994
火宗君丶,http://124.248.69.76:26781/douyu/9580477
王子和史蒂文,http://124.248.69.76:26781/douyu/9583975
穆杉车话,http://124.248.69.76:26781/douyu/9602107
一只魔玩,http://124.248.69.76:26781/douyu/9606281
小太V,http://124.248.69.76:26781/douyu/9606954
然续续,http://124.248.69.76:26781/douyu/9609171
白鱼Sakana,http://124.248.69.76:26781/douyu/9611771
中二大帝妮可姬,http://124.248.69.76:26781/douyu/9612400
喝水少年孙十一,http://124.248.69.76:26781/douyu/9619048
翦瞳秋,http://124.248.69.76:26781/douyu/9623057
小铁房乐队,http://124.248.69.76:26781/douyu/9624976
海男Rexv,http://124.248.69.76:26781/douyu/9626732
旺仔大哥哥阿,http://124.248.69.76:26781/douyu/9629361
吾恩5nn,http://124.248.69.76:26781/douyu/9631914
电影笔记,http://124.248.69.76:26781/douyu/9636034
Red袖袖,http://124.248.69.76:26781/douyu/9645396
扒圈圈V,http://124.248.69.76:26781/douyu/9649913
神奇的大智,http://124.248.69.76:26781/douyu/9650047
满汉女神Yangqi,http://124.248.69.76:26781/douyu/9650246
高攀了这人间1,http://124.248.69.76:26781/douyu/9651506
尚大人OwO,http://124.248.69.76:26781/douyu/9656124
蔡恩雨Priscilla,http://124.248.69.76:26781/douyu/9662853
Bella贝拉酱,http://124.248.69.76:26781/douyu/9663084
我是瓜皮儿本人a,http://124.248.69.76:26781/douyu/9665696
小浅说电影,http://124.248.69.76:26781/douyu/9665834
是纯洁上校,http://124.248.69.76:26781/douyu/9666042
冷君聊大片,http://124.248.69.76:26781/douyu/9666219
佛曰影视,http://124.248.69.76:26781/douyu/9671758
魔女嘉尔Gabrielle,http://124.248.69.76:26781/douyu/9674566
OooOlivia奥莉蕉,http://124.248.69.76:26781/douyu/9678862
PhantomStrider,http://124.248.69.76:26781/douyu/9683911
Rabbit每日爆料,http://124.248.69.76:26781/douyu/9685652
萱草丶daylily,http://124.248.69.76:26781/douyu/9685770
倓张TanZ,http://124.248.69.76:26781/douyu/9687221
情感测试小分队,http://124.248.69.76:26781/douyu/9697688
大帅比陈雅楠,http://124.248.69.76:26781/douyu/9718700
数据库saber,http://124.248.69.76:26781/douyu/9720506
柠柠柠萌菌,http://124.248.69.76:26781/douyu/9720895
看个M啊,http://124.248.69.76:26781/douyu/9720919
杰克大魔王V,http://124.248.69.76:26781/douyu/9729740
第七艺术坊,http://124.248.69.76:26781/douyu/9737022
田浅浅w,http://124.248.69.76:26781/douyu/9747144
TSSS映画,http://124.248.69.76:26781/douyu/9749339
海王尼加拉,http://124.248.69.76:26781/douyu/10039005
一朵老香菇解说,http://124.248.69.76:26781/douyu/10050914
同同电影,http://124.248.69.76:26781/douyu/10155359
野生岛民,http://124.248.69.76:26781/douyu/10217843
曹小灵比比叨,http://124.248.69.76:26781/douyu/10289400
开箱嘤嘤怪,http://124.248.69.76:26781/douyu/10319056
笑笑笑团长,http://124.248.69.76:26781/douyu/10329368
剧燃有趣,http://124.248.69.76:26781/douyu/10329702
说笑武林,http://124.248.69.76:26781/douyu/10329706
巅峰球迷会,http://124.248.69.76:26781/douyu/10417360
小木鱼de妈妈,http://124.248.69.76:26781/douyu/11199147
前任电影,http://124.248.69.76:26781/douyu/9329242
流心影者,http://124.248.69.76:26781/douyu/9447717
将军侃片,http://124.248.69.76:26781/douyu/8529736
听wo姐说,http://124.248.69.76:26781/douyu/8830082
渔村小马,http://124.248.69.76:26781/douyu/1447771
安琪儿的羽翼,http://124.248.69.76:26781/douyu/9388783
飞碟说官方,http://124.248.69.76:26781/douyu/1449125
邸生,http://124.248.69.76:26781/douyu/9665298
小侠来了,http://124.248.69.76:26781/douyu/9734042
祝晓晗,http://124.248.69.76:26781/douyu/9575293
少年阿虎233,http://124.248.69.76:26781/douyu/9396762
是有超超,http://124.248.69.76:26781/douyu/9665484
台球帝,http://124.248.69.76:26781/douyu/10078171
喵来啦V,http://124.248.69.76:26781/douyu/8657669
芳芳说故事,http://124.248.69.76:26781/douyu/9401905
鹏友说电影,http://124.248.69.76:26781/douyu/9445244
村野趣事荟,http://124.248.69.76:26781/douyu/5794474
